ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS,ADMIN1
113,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,May,1995,May,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
114,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,June,1995,June,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
115,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,July,1995,July,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
116,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,August,1995,August,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
117,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,September,1995,September,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
118,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,October,1995,October,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
119,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,November,1995,November,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
120,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,December,1995,December,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
121,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,January,1996,January,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
122,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,February,1996,February,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
123,India,IN,Moti Bagh [Block E],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,March,1996,March,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
124,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,June,1994,June,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
125,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,July,1994,July,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
126,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,August,1994,August,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
127,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,September,1994,September,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
128,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,October,1994,October,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
129,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,November,1994,November,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
130,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1994,December,1994,December,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
131,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,January,1995,January,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
132,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,February,1995,February,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
133,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,March,1995,March,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
134,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,April,1995,April,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
135,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,May,1995,May,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
136,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,June,1995,June,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
137,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,July,1995,July,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
138,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,August,1995,August,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
139,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,September,1995,September,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
140,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,October,1995,October,House resting inside,Not available,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
141,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,November,1995,November,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
142,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1995,December,1995,December,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
143,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,January,1996,January,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
144,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,February,1996,February,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
145,India,IN,Moti Bagh [Block F],28.581000,77.173000,An. stephensi,Not available,ADULTS,1996,March,1996,March,House resting inside,0,Not available,Not available,"Ansari, M.A. and Razdan, R.K. (2001).  Concurrent control of mosquitoes and domestic pests by use of deltamethrin-treated curtains in the New Delhi Municipal Committee, India. Journal of the American Mosquito Control Association, 17(2):131-6",https://www.ncbi.nlm.nih.gov/pubmed/11480821,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
146,India,IN,Mukundpur,28.648000,77.243000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
147,India,IN,Kanchanpuri,28.578000,77.255000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
148,India,IN,Gazipur,28.631000,77.319000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
149,India,IN,Madanpur Khadar,28.532000,77.303000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
150,India,IN,Rithala,28.586000,77.205000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
151,India,IN,Jatkhor,28.656000,77.144000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
152,India,IN,Haiderpur,28.581000,77.219000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
153,India,IN,Neelwal,28.559000,77.181000,An. stephensi,Not available,IMMATURE AND ADULTS,1989,August,1991,July,"House resting inside, animal shed resting, larval collection",Not available,Not available,Morphology,"Batra, C.P., Adak, T., Sharma, V.P. and Mittal, P.K. (2001).  Impact of urbanization on bionomics of  An. culicifacies and  An. stephensi in Delhi. Indian Journal of Malariology, 38(3-4):61-75",https://www.ncbi.nlm.nih.gov/pubmed/12125518,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
552,India,IN,Besant Nagar,13.000200,80.266800,An. stephensi,Not available,NR,,,,,Not available,Not available,Not available,Morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
553,Myanmar,MM,Ja Htu Kawng,24.707900,97.566700,An. stephensi,Not available,NR,2012,April,2014,September,Not available,Not available,Not available,Morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
554,Myanmar,MM,Mung Seng Yang,24.728800,97.554500,An. stephensi,Not available,NR,2012,April,2014,September,Not available,Not available,Not available,Morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
555,Myanmar,MM,Simsa Lawk,24.772300,97.569600,An. stephensi,Not available,NR,2012,April,2014,September,Not available,Not available,Not available,Morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
556,Saudi Arabia,SA,Abha,18.216700,42.500000,An. stephensi,Not available,NR,2005,,2006,,Not available,1,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
557,Saudi Arabia,SA,Al Dammam,26.383300,50.166700,An. stephensi,Not available,NR,2005,,2006,,Not available,12,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
